Date;ResID;ObjetID;PortfolioID;TribuID;JH_Planifies;JH_Consommes;Cout_Consomme_EUR;Cout_Planifie_EUR
2025-12-01;RES0192;DMND0000265;PF04;T11;4,23;4,08;3585,02;3722,16
2026-01-01;RES0192;DMND0000443;PF18;T11;5,51;4,57;4016,98;4846,42
2026-01-01;RES0192;DMND0000105;PF10;T11;5,49;4,54;3990,76;4824,21
2026-01-01;RES0192;DMND0000265;PF04;T11;5,59;6,21;5454,84;4917,00
2026-02-01;RES0192;DMND0000443;PF18;T11;6,07;6,01;5279,86;5331,32
2026-02-01;RES0192;DMND0000105;PF10;T11;6,12;6,08;5341,25;5380,28
2026-02-01;RES0192;DMND0000265;PF04;T11;4,81;4,13;3628,27;4230,86
2026-03-01;RES0192;DMND0000443;PF18;T11;7,41;7,18;6310,87;6510,27
2026-03-01;RES0192;DMND0000105;PF10;T11;6,84;5,52;4849,56;6011,13
2026-03-01;RES0192;DMND0000265;PF04;T11;6,35;6,05;5321,54;5578,99
2026-04-01;RES0192;DMND0000443;PF18;T11;7,10;6,62;5821,33;6244,42
2026-04-01;RES0192;DMND0000105;PF10;T11;8,29;7,03;6176,32;7283,64
2026-04-01;RES0192;DMND0000265;PF04;T11;7,55;7,90;6943,05;6632,48
2026-05-01;RES0192;DMND0000443;PF18;T11;4,61;4,69;4118,23;4052,28
2026-05-01;RES0192;DMND0000105;PF10;T11;5,37;4,57;4015,25;4716,72
2026-05-01;RES0192;DMND0000265;PF04;T11;5,15;4,03;3544,95;4526,37
2026-06-01;RES0192;DMND0000443;PF18;T11;5,93;5,03;4424,97;5212,90
2026-06-01;RES0192;DMND0000105;PF10;T11;6,66;6,79;5965,57;5856,52
2026-06-01;RES0192;DMND0000265;PF04;T11;7,10;7,14;6273,23;6242,27
2026-07-01;RES0192;DMND0000443;PF18;T11;5,72;5,05;4439,29;5028,93
2026-07-01;RES0192;DMND0000105;PF10;T11;7,10;5,91;5192,25;6242,37
2026-07-01;RES0192;DMND0000265;PF04;T11;6,20;4,85;4264,68;5450,38
2026-08-01;RES0192;DMND0000443;PF18;T11;2,44;2,46;2164,85;2141,86
2026-08-01;RES0192;DMND0000105;PF10;T11;2,77;2,93;2573,01;2436,29
2026-08-01;RES0192;DMND0000265;PF04;T11;2,61;2,11;1851,95;2291,18
2026-09-01;RES0192;DMND0000443;PF18;T11;5,04;0,00;0,00;4430,90
2026-09-01;RES0192;DMND0000105;PF10;T11;4,51;0,00;0,00;3967,92
2026-09-01;RES0192;DMND0000265;PF04;T11;5,53;0,00;0,00;4858,59
2026-10-01;RES0192;DMND0000443;PF18;T11;3,19;0,00;0,00;2807,29
2026-10-01;RES0192;DMND0000105;PF10;T11;3,39;0,00;0,00;2980,87
2026-10-01;RES0192;DMND0000265;PF04;T11;3,20;0,00;0,00;2809,58
2026-11-01;RES0192;DMND0000443;PF18;T11;1,04;0,00;0,00;911,91
2026-11-01;RES0192;DMND0000105;PF10;T11;1,09;0,00;0,00;954,98
2026-11-01;RES0192;DMND0000265;PF04;T11;0,92;0,00;0,00;805,19
2025-01-01;RES0193;DMND0000431;PF01;T04;11,53;11,82;10576,55;10322,76
2025-02-01;RES0193;DMND0000431;PF01;T04;10,32;10,63;9516,72;9235,64
2025-03-01;RES0193;DMND0000431;PF01;T04;16,89;15,64;13994,25;15119,49
2025-04-01;RES0193;DMND0000431;PF01;T04;16,60;15,51;13882,41;14858,91
2025-05-01;RES0193;DMND0000431;PF01;T04;11,03;11,35;10160,85;9876,17
2025-06-01;RES0193;DMND0000431;PF01;T04;12,19;10,74;9611,31;10910,30
2025-07-01;RES0193;DMND0000431;PF01;T04;13,66;14,42;12902,72;12228,09
2025-08-01;RES0193;DMND0000431;PF01;T04;5,28;4,44;3977,13;4724,67
2025-09-01;RES0193;DMND0000431;PF01;T04;12,61;12,95;11591,92;11281,62
2025-10-01;RES0193;DMND0000431;PF01;T04;13,71;12,46;11153,26;12268,41
2025-11-01;RES0193;DMND0000431;PF01;T04;13,20;11,67;10441,52;11817,99
2025-12-01;RES0193;DMND0000431;PF01;T04;11,45;11,64;10416,83;10243,65
2026-01-01;RES0193;DMND0000431;PF01;T04;12,38;13,27;11878,41;11077,61
2026-02-01;RES0193;DMND0000431;PF01;T04;11,49;12,64;11312,01;10284,31
2026-03-01;RES0193;DMND0000431;PF01;T04;13,80;11,82;10576,34;12352,87
2026-04-01;RES0193;DMND0000431;PF01;T04;15,55;15,35;13738,77;13914,49
2026-05-01;RES0193;DMND0000431;PF01;T04;11,51;10,09;9030,51;10300,05
2026-06-01;RES0193;DMND0000431;PF01;T04;15,74;13,10;11727,85;14084,12
2026-07-01;RES0193;DMND0000431;PF01;T04;13,12;11,11;9939,75;11738,07
2026-08-01;RES0193;DMND0000431;PF01;T04;5,24;4,20;3755,65;4688,68
2026-09-01;RES0193;DMND0000431;PF01;T04;9,81;0,00;0,00;8783,39
2026-10-01;RES0193;DMND0000431;PF01;T04;6,30;0,00;0,00;5637,72
2026-11-01;RES0193;DMND0000431;PF01;T04;2,18;0,00;0,00;1948,00
2025-01-01;RES0194;DMND0000029;PF08;T01;4,10;4,34;3142,33;2968,09
2025-01-01;RES0194;DMND0000437;PF07;T01;3,40;3,28;2377,81;2458,11
2025-01-01;RES0194;DMND0000243;PF01;T01;3,30;3,63;2627,24;2387,26
2025-02-01;RES0194;DMND0000029;PF08;T01;2,98;3,25;2355,08;2155,64
2025-02-01;RES0194;DMND0000437;PF07;T01;3,05;3,21;2322,35;2206,12
2025-02-01;RES0194;DMND0000243;PF01;T01;3,25;2,81;2032,37;2351,43
2025-03-01;RES0194;DMND0000029;PF08;T01;4,50;4,50;3254,96;3255,99
2025-03-01;RES0194;DMND0000437;PF07;T01;3,67;2,88;2083,40;2659,82
2025-03-01;RES0194;DMND0000243;PF01;T01;4,43;3,81;2756,94;3205,90
2025-04-01;RES0194;DMND0000029;PF08;T01;3,74;3,54;2563,27;2705,09
2025-04-01;RES0194;DMND0000437;PF07;T01;4,89;4,33;3137,16;3543,43
2025-04-01;RES0194;DMND0000243;PF01;T01;3,85;3,10;2245,45;2784,13
2025-05-01;RES0194;DMND0000029;PF08;T01;3,11;3,06;2218,07;2252,76
2025-05-01;RES0194;DMND0000437;PF07;T01;3,45;3,05;2205,40;2496,41
2025-05-01;RES0194;DMND0000243;PF01;T01;3,34;3,62;2617,75;2421,11
2025-06-01;RES0194;DMND0000029;PF08;T01;3,68;3,26;2358,81;2663,81
2025-06-01;RES0194;DMND0000437;PF07;T01;4,30;4,77;3452,72;3115,89
2025-06-01;RES0194;DMND0000243;PF01;T01;3,30;3,30;2388,32;2392,79
2025-07-01;RES0194;DMND0000029;PF08;T01;3,44;3,02;2189,62;2491,69
2025-07-01;RES0194;DMND0000437;PF07;T01;3,52;3,06;2218,58;2548,82
2025-07-01;RES0194;DMND0000243;PF01;T01;3,35;3,53;2558,97;2427,72
2025-08-01;RES0194;DMND0000029;PF08;T01;1,49;1,31;951,99;1075,24
2025-08-01;RES0194;DMND0000437;PF07;T01;1,39;1,17;848,24;1006,74
2025-08-01;RES0194;DMND0000243;PF01;T01;1,51;1,50;1083,13;1093,94
2025-09-01;RES0194;DMND0000029;PF08;T01;4,49;4,56;3300,02;3252,72
2025-09-01;RES0194;DMND0000437;PF07;T01;3,51;3,47;2508,90;2539,04
2025-09-01;RES0194;DMND0000243;PF01;T01;3,46;3,47;2515,42;2501,58
2025-10-01;RES0194;DMND0000029;PF08;T01;3,68;2,97;2147,43;2667,25
2025-10-01;RES0194;DMND0000437;PF07;T01;3,83;3,68;2661,33;2776,16
2025-10-01;RES0194;DMND0000243;PF01;T01;4,70;4,79;3470,43;3401,62
2025-11-01;RES0194;DMND0000029;PF08;T01;2,88;3,09;2236,73;2088,10
2025-11-01;RES0194;DMND0000437;PF07;T01;3,84;3,97;2876,56;2783,14
2025-11-01;RES0194;DMND0000243;PF01;T01;3,13;3,36;2431,71;2267,81
2025-12-01;RES0194;DMND0000029;PF08;T01;3,20;3,17;2297,36;2317,92
2025-12-01;RES0194;DMND0000437;PF07;T01;2,67;2,39;1728,27;1931,23
2025-12-01;RES0194;DMND0000243;PF01;T01;2,87;3,15;2280,36;2080,30
2026-01-01;RES0194;DMND0000029;PF08;T01;3,52;2,93;2120,91;2545,69
2026-01-01;RES0194;DMND0000437;PF07;T01;3,25;2,59;1878,68;2353,68
2026-01-01;RES0194;DMND0000243;PF01;T01;3,69;3,96;2868,14;2670,92
2026-02-01;RES0194;DMND0000029;PF08;T01;3,48;2,72;1968,01;2516,14
2026-02-01;RES0194;DMND0000437;PF07;T01;3,53;3,23;2338,49;2557,83
2026-02-01;RES0194;DMND0000243;PF01;T01;3,50;3,70;2676,46;2537,25
2026-03-01;RES0194;DMND0000029;PF08;T01;3,96;3,27;2367,16;2866,48
2026-03-01;RES0194;DMND0000437;PF07;T01;4,07;3,76;2724,44;2944,38
2026-03-01;RES0194;DMND0000243;PF01;T01;3,88;3,16;2288,42;2811,99
2026-04-01;RES0194;DMND0000029;PF08;T01;4,50;3,78;2737,38;3258,17
2026-04-01;RES0194;DMND0000437;PF07;T01;5,04;3,94;2854,23;3649,20
2026-04-01;RES0194;DMND0000243;PF01;T01;3,95;3,48;2520,05;2856,56
2026-05-01;RES0194;DMND0000029;PF08;T01;3,00;2,48;1798,96;2172,97
2026-05-01;RES0194;DMND0000437;PF07;T01;2,95;2,98;2155,66;2134,27
2026-05-01;RES0194;DMND0000243;PF01;T01;3,35;3,23;2338,29;2427,96
2026-06-01;RES0194;DMND0000029;PF08;T01;3,85;3,95;2858,29;2788,69
2026-06-01;RES0194;DMND0000437;PF07;T01;3,43;3,41;2471,19;2480,80
2026-06-01;RES0194;DMND0000243;PF01;T01;4,49;4,67;3384,07;3250,62
2026-07-01;RES0194;DMND0000029;PF08;T01;3,37;3,69;2671,11;2440,99
2026-07-01;RES0194;DMND0000437;PF07;T01;3,88;4,25;3073,56;2812,16
2026-07-01;RES0194;DMND0000243;PF01;T01;3,24;2,54;1840,58;2347,46
2026-08-01;RES0194;DMND0000029;PF08;T01;1,45;1,49;1080,55;1049,48
2026-08-01;RES0194;DMND0000437;PF07;T01;1,61;1,52;1099,79;1166,35
2026-08-01;RES0194;DMND0000243;PF01;T01;1,66;1,65;1192,94;1200,88
2026-09-01;RES0194;DMND0000029;PF08;T01;3,29;0,00;0,00;2385,28
2026-09-01;RES0194;DMND0000437;PF07;T01;3,12;0,00;0,00;2260,42
2026-09-01;RES0194;DMND0000243;PF01;T01;3,24;0,00;0,00;2347,03
2026-10-01;RES0194;DMND0000029;PF08;T01;1,80;0,00;0,00;1301,77
2026-10-01;RES0194;DMND0000437;PF07;T01;1,96;0,00;0,00;1416,29
2026-10-01;RES0194;DMND0000243;PF01;T01;1,90;0,00;0,00;1378,44
2026-11-01;RES0194;DMND0000029;PF08;T01;0,53;0,00;0,00;383,38
2026-11-01;RES0194;DMND0000437;PF07;T01;0,61;0,00;0,00;443,72
2026-11-01;RES0194;DMND0000243;PF01;T01;0,57;0,00;0,00;411,35
2025-12-01;RES0195;DMND0000172;PF17;T12;5,33;4,92;3477,80;3766,77
2025-12-01;RES0195;DMND0000240;PF03;T12;6,38;7,00;4948,48;4507,94
2026-01-01;RES0195;DMND0000172;PF17;T12;6,37;6,39;4517,24;4503,72
2026-01-01;RES0195;DMND0000240;PF03;T12;6,74;6,80;4804,78;4767,44
2026-02-01;RES0195;DMND0000172;PF17;T12;7,53;7,72;5454,56;5320,41
2026-02-01;RES0195;DMND0000240;PF03;T12;5,83;5,30;3746,80;4119,43
2026-03-01;RES0195;DMND0000172;PF17;T12;8,81;7,59;5365,03;6226,75
2026-03-01;RES0195;DMND0000240;PF03;T12;9,89;9,54;6741,42;6991,77
2026-04-01;RES0195;DMND0000172;PF17;T12;8,51;7,84;5540,15;6015,03
2026-04-01;RES0195;DMND0000240;PF03;T12;9,47;8,28;5855,34;6694,08
2026-05-01;RES0195;DMND0000172;PF17;T12;7,04;5,74;4059,03;4979,42
2026-05-01;RES0195;DMND0000240;PF03;T12;6,59;6,19;4376,29;4659,91
2026-06-01;RES0195;DMND0000172;PF17;T12;9,16;9,70;6856,39;6478,15
2026-06-01;RES0195;DMND0000240;PF03;T12;7,35;6,38;4509,11;5196,29
2026-07-01;RES0195;DMND0000172;PF17;T12;8,81;8,44;5969,89;6225,82
2026-07-01;RES0195;DMND0000240;PF03;T12;8,20;8,16;5771,72;5797,33
2026-08-01;RES0195;DMND0000172;PF17;T12;3,32;3,54;2501,65;2345,52
2026-08-01;RES0195;DMND0000240;PF03;T12;3,69;3,33;2355,29;2606,44
2026-09-01;RES0195;DMND0000172;PF17;T12;6,40;0,00;0,00;4525,89
2026-09-01;RES0195;DMND0000240;PF03;T12;6,11;0,00;0,00;4316,40
2026-10-01;RES0195;DMND0000172;PF17;T12;3,80;0,00;0,00;2684,63
2026-10-01;RES0195;DMND0000240;PF03;T12;4,23;0,00;0,00;2993,20
2026-11-01;RES0195;DMND0000172;PF17;T12;1,22;0,00;0,00;859,41
2026-11-01;RES0195;DMND0000240;PF03;T12;1,04;0,00;0,00;734,72
2025-01-01;RES0196;DMND0000428;PF15;T03;2,31;2,25;1865,55;1912,06
2025-01-01;RES0196;DMND0000061;PF01;T03;2,22;2,11;1747,31;1840,71
2025-01-01;RES0196;DMND0000484;PF01;T03;2,60;2,25;1864,28;2156,18
2025-02-01;RES0196;DMND0000428;PF15;T03;2,47;2,40;1983,97;2041,32
2025-02-01;RES0196;DMND0000061;PF01;T03;2,49;2,25;1864,91;2062,66
2025-02-01;RES0196;DMND0000484;PF01;T03;2,43;2,06;1706,55;2010,33
2025-03-01;RES0196;DMND0000428;PF15;T03;2,62;2,18;1802,70;2169,60
2025-03-01;RES0196;DMND0000061;PF01;T03;2,66;2,20;1820,31;2203,71
2025-03-01;RES0196;DMND0000484;PF01;T03;2,50;2,65;2195,14;2066,07
2025-04-01;RES0196;DMND0000428;PF15;T03;3,15;2,47;2041,21;2606,54
2025-04-01;RES0196;DMND0000061;PF01;T03;2,61;2,70;2239,35;2164,17
2025-04-01;RES0196;DMND0000484;PF01;T03;3,28;3,31;2741,55;2717,47
2025-05-01;RES0196;DMND0000428;PF15;T03;1,90;1,61;1329,95;1575,28
2025-05-01;RES0196;DMND0000061;PF01;T03;2,06;1,82;1505,50;1702,00
2025-05-01;RES0196;DMND0000484;PF01;T03;2,34;2,20;1819,19;1938,76
2025-06-01;RES0196;DMND0000428;PF15;T03;2,63;2,55;2108,85;2173,60
2025-06-01;RES0196;DMND0000061;PF01;T03;2,29;2,39;1975,89;1899,57
2025-06-01;RES0196;DMND0000484;PF01;T03;2,49;2,04;1686,30;2062,38
2025-07-01;RES0196;DMND0000428;PF15;T03;2,24;1,84;1525,40;1853,45
2025-07-01;RES0196;DMND0000061;PF01;T03;2,79;2,39;1976,10;2306,23
2025-07-01;RES0196;DMND0000484;PF01;T03;2,19;2,35;1944,54;1814,22
2025-08-01;RES0196;DMND0000428;PF15;T03;1,08;0,97;807,10;895,46
2025-08-01;RES0196;DMND0000061;PF01;T03;0,98;1,02;845,95;813,77
2025-08-01;RES0196;DMND0000484;PF01;T03;0,98;0,87;718,36;812,15
2025-09-01;RES0196;DMND0000428;PF15;T03;2,99;2,71;2247,69;2474,02
2025-09-01;RES0196;DMND0000061;PF01;T03;2,86;3,02;2502,60;2370,95
2025-09-01;RES0196;DMND0000484;PF01;T03;2,32;2,39;1978,69;1924,42
2025-10-01;RES0196;DMND0000428;PF15;T03;3,05;2,65;2196,13;2522,67
2025-10-01;RES0196;DMND0000061;PF01;T03;2,51;2,28;1889,94;2077,13
2025-10-01;RES0196;DMND0000484;PF01;T03;2,96;3,17;2628,67;2449,39
2025-11-01;RES0196;DMND0000428;PF15;T03;2,40;1,98;1637,12;1988,28
2025-11-01;RES0196;DMND0000061;PF01;T03;2,61;2,39;1982,09;2159,90
2025-11-01;RES0196;DMND0000484;PF01;T03;2,59;2,26;1871,38;2144,81
2025-12-01;RES0196;DMND0000428;PF15;T03;2,24;2,39;1975,98;1852,86
2025-12-01;RES0196;DMND0000061;PF01;T03;1,83;2,01;1660,27;1512,68
2025-12-01;RES0196;DMND0000484;PF01;T03;1,80;1,90;1575,99;1486,94
2026-01-01;RES0196;DMND0000428;PF15;T03;2,52;2,69;2230,04;2086,68
2026-01-01;RES0196;DMND0000061;PF01;T03;2,48;1,99;1650,30;2056,53
2026-01-01;RES0196;DMND0000484;PF01;T03;2,00;1,80;1489,39;1655,59
2026-02-01;RES0196;DMND0000428;PF15;T03;2,14;2,17;1793,35;1768,08
2026-02-01;RES0196;DMND0000061;PF01;T03;1,88;1,54;1274,16;1559,76
2026-02-01;RES0196;DMND0000484;PF01;T03;1,99;1,92;1585,86;1644,09
2026-03-01;RES0196;DMND0000428;PF15;T03;3,16;2,60;2153,49;2616,64
2026-03-01;RES0196;DMND0000061;PF01;T03;2,91;2,43;2014,38;2409,33
2026-03-01;RES0196;DMND0000484;PF01;T03;3,09;2,81;2327,61;2555,45
2026-04-01;RES0196;DMND0000428;PF15;T03;2,63;2,73;2258,75;2179,06
2026-04-01;RES0196;DMND0000061;PF01;T03;2,73;2,69;2225,45;2264,29
2026-04-01;RES0196;DMND0000484;PF01;T03;2,55;2,18;1805,28;2112,22
2026-05-01;RES0196;DMND0000428;PF15;T03;1,74;1,90;1569,14;1439,85
2026-05-01;RES0196;DMND0000061;PF01;T03;1,89;1,95;1616,52;1561,80
2026-05-01;RES0196;DMND0000484;PF01;T03;1,85;1,79;1478,32;1531,05
2026-06-01;RES0196;DMND0000428;PF15;T03;2,80;2,26;1868,22;2315,84
2026-06-01;RES0196;DMND0000061;PF01;T03;2,89;2,34;1940,98;2396,29
2026-06-01;RES0196;DMND0000484;PF01;T03;2,66;2,13;1759,88;2199,14
2026-07-01;RES0196;DMND0000428;PF15;T03;2,67;2,65;2192,04;2212,47
2026-07-01;RES0196;DMND0000061;PF01;T03;2,65;2,14;1770,57;2194,60
2026-07-01;RES0196;DMND0000484;PF01;T03;2,23;2,41;1998,63;1846,68
2026-08-01;RES0196;DMND0000428;PF15;T03;0,90;0,88;732,33;748,75
2026-08-01;RES0196;DMND0000061;PF01;T03;1,16;1,22;1013,67;962,98
2026-08-01;RES0196;DMND0000484;PF01;T03;1,00;1,00;826,84;824,86
2026-09-01;RES0196;DMND0000428;PF15;T03;1,82;0,00;0,00;1504,10
2026-09-01;RES0196;DMND0000061;PF01;T03;1,72;0,00;0,00;1424,66
2026-09-01;RES0196;DMND0000484;PF01;T03;1,79;0,00;0,00;1485,82
2026-10-01;RES0196;DMND0000428;PF15;T03;1,35;0,00;0,00;1118,05
2026-10-01;RES0196;DMND0000061;PF01;T03;1,13;0,00;0,00;934,21
2026-10-01;RES0196;DMND0000484;PF01;T03;1,04;0,00;0,00;861,48
2026-11-01;RES0196;DMND0000428;PF15;T03;0,35;0,00;0,00;290,13
2026-11-01;RES0196;DMND0000061;PF01;T03;0,41;0,00;0,00;337,82
2026-11-01;RES0196;DMND0000484;PF01;T03;0,37;0,00;0,00;308,38
2026-03-01;RES0197;DMND0000383;PF11;T03;5,10;5,37;6230,70;5911,84
2026-03-01;RES0197;DMND0000351;PF06;T03;4,34;4,35;5044,73;5036,06
2026-04-01;RES0197;DMND0000383;PF11;T03;4,45;4,91;5696,85;5166,06
2026-04-01;RES0197;DMND0000351;PF06;T03;4,39;4,32;5012,17;5091,22
2026-05-01;RES0197;DMND0000383;PF11;T03;3,00;2,78;3225,31;3481,95
2026-05-01;RES0197;DMND0000351;PF06;T03;3,57;3,22;3730,31;4140,17
2026-06-01;RES0197;DMND0000383;PF11;T03;4,16;4,65;5395,88;4829,66
2026-06-01;RES0197;DMND0000351;PF06;T03;4,01;3,21;3721,75;4648,83
2026-07-01;RES0197;DMND0000383;PF11;T03;4,50;4,67;5418,81;5220,36
2026-07-01;RES0197;DMND0000351;PF06;T03;4,18;3,43;3983,91;4846,99
2026-08-01;RES0197;DMND0000383;PF11;T03;1,74;1,86;2158,87;2021,09
2026-08-01;RES0197;DMND0000351;PF06;T03;1,55;1,65;1918,76;1793,70
2026-09-01;RES0197;DMND0000383;PF11;T03;2,90;0,00;0,00;3366,51
2026-09-01;RES0197;DMND0000351;PF06;T03;3,70;0,00;0,00;4287,58
2026-10-01;RES0197;DMND0000383;PF11;T03;2,26;0,00;0,00;2617,61
2026-10-01;RES0197;DMND0000351;PF06;T03;1,86;0,00;0,00;2159,50
2026-11-01;RES0197;DMND0000383;PF11;T03;0,69;0,00;0,00;799,09
2026-11-01;RES0197;DMND0000351;PF06;T03;0,69;0,00;0,00;806,02
2025-01-01;RES0198;DMND0000257;PF08;T03;10,35;9,64;6622,96;7111,20
2025-02-01;RES0198;DMND0000257;PF08;T03;10,55;11,42;7842,90;7248,60
2025-03-01;RES0198;DMND0000257;PF08;T03;11,38;9,90;6798,05;7820,97
2025-04-01;RES0198;DMND0000257;PF08;T03;14,81;13,58;9332,45;10176,65
2025-05-01;RES0198;DMND0000257;PF08;T03;8,37;7,09;4873,81;5753,36
2025-06-01;RES0198;DMND0000257;PF08;T03;9,79;8,13;5583,78;6722,45
2025-07-01;RES0198;DMND0000257;PF08;T03;12,22;13,26;9111,38;8397,01
2025-08-01;RES0198;DMND0000257;PF08;T03;3,78;4,18;2871,20;2594,39
2025-09-01;RES0198;DMND0000257;PF08;T03;13,13;10,91;7495,57;9022,70
2025-10-01;RES0198;DMND0000257;PF08;T03;11,11;10,01;6874,86;7633,89
2025-11-01;RES0198;DMND0000257;PF08;T03;11,35;11,40;7834,82;7797,91
2025-12-01;RES0198;DMND0000257;PF08;T03;8,49;8,77;6027,44;5834,12
2026-01-01;RES0198;DMND0000257;PF08;T03;10,64;8,81;6051,13;7309,33
2026-02-01;RES0198;DMND0000257;PF08;T03;9,22;7,73;5311,31;6331,09
2026-03-01;RES0198;DMND0000257;PF08;T03;11,52;10,16;6981,18;7911,70
2026-04-01;RES0198;DMND0000257;PF08;T03;12,75;12,97;8907,05;8757,70
2026-05-01;RES0198;DMND0000257;PF08;T03;7,92;7,74;5315,12;5438,25
2026-06-01;RES0198;DMND0000257;PF08;T03;10,55;9,95;6838,21;7249,11
2026-07-01;RES0198;DMND0000257;PF08;T03;11,99;13,21;9075,40;8238,18
2026-08-01;RES0198;DMND0000257;PF08;T03;4,38;4,42;3037,84;3011,45
2026-09-01;RES0198;DMND0000257;PF08;T03;9,62;0,00;0,00;6608,43
2026-10-01;RES0198;DMND0000257;PF08;T03;5,35;0,00;0,00;3674,05
2026-11-01;RES0198;DMND0000257;PF08;T03;1,58;0,00;0,00;1083,15
2025-01-01;RES0199;DMND0000125;PF08;T03;11,61;12,44;9750,90;9101,53
2025-02-01;RES0199;DMND0000125;PF08;T03;13,18;13,16;10319,82;10336,29
2025-03-01;RES0199;DMND0000125;PF08;T03;14,65;14,92;11697,98;11484,12
2025-04-01;RES0199;DMND0000125;PF08;T03;15,02;12,21;9572,61;11775,95
2025-05-01;RES0199;DMND0000125;PF08;T03;11,06;9,60;7523,55;8672,31
2025-06-01;RES0199;DMND0000125;PF08;T03;12,60;10,78;8451,42;9877,24
2025-07-01;RES0199;DMND0000125;PF08;T03;12,00;12,07;9461,30;9405,19
2025-08-01;RES0199;DMND0000125;PF08;T03;6,18;6,11;4786,36;4841,97
2025-09-01;RES0199;DMND0000125;PF08;T03;15,37;12,08;9473,44;12052,58
2025-10-01;RES0199;DMND0000125;PF08;T03;15,96;14,32;11224,12;12511,44
2025-11-01;RES0199;DMND0000125;PF08;T03;10,93;9,67;7581,14;8572,16
2025-12-01;RES0199;DMND0000125;PF08;T03;11,82;10,27;8050,66;9268,53
2026-01-01;RES0199;DMND0000125;PF08;T03;13,38;10,60;8308,59;10486,11
2026-02-01;RES0199;DMND0000125;PF08;T03;13,36;13,70;10744,10;10476,18
2026-03-01;RES0199;DMND0000125;PF08;T03;15,78;13,20;10348,45;12372,05
2026-04-01;RES0199;DMND0000125;PF08;T03;17,39;17,74;13908,86;13633,50
2026-05-01;RES0199;DMND0000125;PF08;T03;11,22;12,47;9772,60;8799,98
2026-06-01;RES0199;DMND0000125;PF08;T03;16,50;17,35;13601,49;12936,81
2026-07-01;RES0199;DMND0000125;PF08;T03;11,90;11,41;8946,77;9326,21
2026-08-01;RES0199;DMND0000125;PF08;T03;5,57;4,48;3509,54;4365,46
2026-09-01;RES0199;DMND0000125;PF08;T03;10,65;0,00;0,00;8349,17
2026-10-01;RES0199;DMND0000125;PF08;T03;5,91;0,00;0,00;4632,51
2026-11-01;RES0199;DMND0000125;PF08;T03;1,92;0,00;0,00;1503,03
2025-01-01;RES0200;DMND0000037;PF10;T04;13,88;11,26;8284,49;10217,43
2025-02-01;RES0200;DMND0000037;PF10;T04;15,24;12,58;9261,17;11220,01
2025-03-01;RES0200;DMND0000037;PF10;T04;16,57;17,56;12922,81;12199,14
2025-04-01;RES0200;DMND0000037;PF10;T04;21,50;19,91;14655,59;15824,97
2025-05-01;RES0200;DMND0000037;PF10;T04;13,58;10,74;7905,41;9998,08
2025-06-01;RES0200;DMND0000037;PF10;T04;17,60;16,39;12063,12;12955,50
2025-07-01;RES0200;DMND0000037;PF10;T04;18,37;18,74;13792,98;13522,03
2025-08-01;RES0200;DMND0000037;PF10;T04;5,66;5,85;4308,06;4165,40
2025-09-01;RES0200;DMND0000037;PF10;T04;17,05;18,96;13953,13;12548,94
2025-10-01;RES0200;DMND0000037;PF10;T04;21,52;18,84;13867,74;15835,05
2025-11-01;RES0200;DMND0000037;PF10;T04;13,80;13,77;10132,43;10156,50
2025-12-01;RES0200;DMND0000037;PF10;T04;13,51;12,35;9093,06;9946,08
2026-01-01;RES0200;DMND0000037;PF10;T04;15,51;16,31;12003,76;11412,30
2026-02-01;RES0200;DMND0000037;PF10;T04;13,18;13,25;9755,56;9702,99
2026-03-01;RES0200;DMND0000037;PF10;T04;15,95;15,17;11162,63;11740,90
2026-04-01;RES0200;DMND0000037;PF10;T04;16,80;16,72;12305,09;12364,69
2026-05-01;RES0200;DMND0000037;PF10;T04;11,16;8,76;6446,22;8210,53
2026-06-01;RES0200;DMND0000037;PF10;T04;17,61;18,34;13494,85;12960,33
2026-07-01;RES0200;DMND0000037;PF10;T04;16,87;17,11;12594,59;12415,67
2026-08-01;RES0200;DMND0000037;PF10;T04;6,02;5,18;3815,75;4432,00
2026-09-01;RES0200;DMND0000037;PF10;T04;12,46;0,00;0,00;9170,17
2026-10-01;RES0200;DMND0000037;PF10;T04;8,39;0,00;0,00;6175,83
2026-11-01;RES0200;DMND0000037;PF10;T04;2,21;0,00;0,00;1624,43
2025-12-01;RES0201;DMND0000179;PF18;T07;6,71;5,46;4065,25;4994,45
2026-01-01;RES0201;DMND0000179;PF18;T07;6,66;5,48;4080,29;4958,32
2026-02-01;RES0201;DMND0000179;PF18;T07;7,59;7,59;5649,47;5650,61
2026-03-01;RES0201;DMND0000179;PF18;T07;10,39;8,82;6559,43;7727,82
2026-04-01;RES0201;DMND0000179;PF18;T07;9,95;11,07;8238,09;7402,10
2026-05-01;RES0201;DMND0000179;PF18;T07;7,57;7,66;5699,12;5631,85
2026-06-01;RES0201;DMND0000179;PF18;T07;9,14;9,31;6926,24;6803,65
2026-07-01;RES0201;DMND0000179;PF18;T07;9,05;8,78;6531,81;6731,14
2026-08-01;RES0201;DMND0000179;PF18;T07;3,88;3,91;2907,42;2883,83
2026-09-01;RES0201;DMND0000179;PF18;T07;6,88;0,00;0,00;5120,46
2026-10-01;RES0201;DMND0000179;PF18;T07;4,10;0,00;0,00;3049,03
2025-01-01;RES0202;DMND0000500;PF11;T03;7,07;6,94;6326,36;6440,42
